ID,Title,url,images,Type,Period,Materials,Measurements,Artist,Description,Illusion,Credit Line
2004.19.1.1.27,Album Leaf from Illustrations of Costumes from the Qianlong Court,https://search.museums.ualberta.ca/21-20235,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_027_s21-03v01.jpg,album leaf,Qing 18th century,ink; silk; paper,sheet: 42.2 cm x 40.8 cm; image: 356 cm x 37.7 cm,unknown,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the right leaf of one folio (attached to 2004.19.1.26) depicting the front of a robe. The Chinese script describes the pictorial content of the painting and is translated as ""illustration of Summer court robe chaopao, the third style for the Empress Dowager and Empress"".","皇太后 皇后冬朝袍三圖 Translation of the Chinese text: ""Illustration of Summer court robe chaopao, the third style for the Empress Dowager and Empress.""
On the reverse of the piece ""(41)"" is handwritten in… 

													皇太后 皇后冬朝袍三圖 Translation of the Chinese text: ""Illustration of Summer court robe chaopao, the third style for the Empress Dowager and Empress.""
On the reverse of the piece ""(41)"" is handwritten in pencil on the upper left corner.  Below the pencil number are two black ink markings. 
Read More +",Gift of Sandy and Cécile Mactaggart
2005.5.572,Front and Back Panels of a Rank Badge for a Fifth Rank Civil Official,https://search.museums.ualberta.ca/21-19794,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_572_002_re_s19-12v01.jpg,rank badge,Qing 19th century,copper-wrapped silk thread; gold wrapped silk thread; ink; tapestry weave; linen; silk; silver wrapped silk thread,,unknown,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,Gift of Sandy and Cécile Mactaggart
2004.19.70.1,Landscape After Xia Gui,https://search.museums.ualberta.ca/21-20545,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_070_001_s22-02v01.jpg,hanging scroll,Qing 17th century,ink and colour on silk,sheet: 127.6 cm x 42.5 cm; image: 48 cm x 29.6 cm,Zhuang Jiongsheng,A hanging scroll painting of a mountainous river landscape painted in the style of Xia Gui.,Signed by Jiongsheng and impressed with 2 artist seals.,Gift of Sandy and Cécile Mactaggart
2005.5.395.2,Fragment of a Silk Brocade Dragon Robe,https://search.museums.ualberta.ca/21-20957,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_395_002_ve_s22-02v01.jpg,fragment,Qing 17th-18th centuries,gold wrapped silk thread; silk brocade,overall: 67.7 cm x 99 cm,unknown,"Fragment of a skirt hem from a brocade dragon robe. There are two five-clawed dragons above waves, ruyi shapes, and a mountain. The left edge appears to be an unpicked seam, while the right edge is cut. There is a seam down the middle, which would have adjoined two lengths of fabric to make the robe. Likely from the same robe as 2005.5.395.3",,Gift of Sandy and Cécile Mactaggart
2005.5.395.7,Fragment of Silk Tapestry,https://search.museums.ualberta.ca/21-20962,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_395_007_ve_s20-02v01.jpg,fragment,Qing 17th-18th centuries,tapestry weave,overall: 57.1 cm x 38.1 cm,unknown,"Fragment of patchworked silk tapestry with lion motif. Multi-coloured clouds and waves frame the lions, rendered in gold metal-wrapped threads, against a red background with auspicious symbols. This fragment consists of four pieces of tapestry sewn together with hemmed raw edges.",,Gift of Sandy and Cécile Mactaggart
2010.20.1.3.2,"Magnificent Record of the Southern Tours, volume 14, chapters 34-36",https://search.museums.ualberta.ca/21-23692,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_003_002_s20-02v01.jpg,book,,"printed woodblock, thread binding",overall: 29.8 cm x 20.5 cm,Gao Jin,"One set of the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Volume 14, Chapter 34-36.  Tianzhang [Imperial essays]. Woodblock printed, thread binding.",,Gift of Sandy and Cécile Mactaggart
2004.19.9.9,Album Leaf from Album of Landscapes,https://search.museums.ualberta.ca/21-20505,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_009_009_s21-10v01.jpg,album leaf,Qing 17th-18th centuries,ink and colour on paper,overall: 3.3 cm x 16.8 cm x 26.6 cm; image: 16 cm x 9.9 cm,Yao Song,,,Gift of Sandy and Cécile Mactaggart
2005.5.155,Silk Gauze Dragon Robe for a Man,https://search.museums.ualberta.ca/21-19377,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_155_op_s19-12v01.jpg,robe,Qing 20th century,dark blue silk gauze brocaded with silk,overall: 142 cm x 200 cm; neck to hem: 142 cm; cuff to cuff: x 200 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.403.4.1,Shoe for Actor's Costume,https://search.museums.ualberta.ca/21-20980,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_346_002_ve_s19-12v01.jpg,shoe,Modern 20th century,metallic thread; silk; metal discs; cotton; leather,overall: 4.4 cm x 8.2 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.631,Carved Bamboo Needle Case,https://search.museums.ualberta.ca/21-19853,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_631_s20-02v01.jpg,needle case,Qing 19th century,horn; bamboo,overall: 11.3 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.325,Maroon Silk Dragon Robe for a Man,https://search.museums.ualberta.ca/21-19547,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_325_op_s19-12v01.jpg,robe,Qing 20th century,red-purple silk brocade,overall: 137.8 cm x 207 cm; neck to hem: 137.8 cm; cuff to cuff: x 207 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.1.1.23,Album Leaf from Illustrations of Costumes from the Qianlong Court,https://search.museums.ualberta.ca/21-20211,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_023_ve_s21-03v01.jpg,album leaf,Qing 18th century,ink; silk; paper,sheet: 42.2 cm x 40.8 cm; image: 36.7 cm x 37.7 cm,unknown,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the right leaf of one folio (attached to 2004.19.1.22) depicting the front of a robe. The Chinese script describes the pictorial content of the painting and is translated as ""illustration of summer court robe chaopao, the first style for the Empress Dowager and Empress."" This painting is nearly identical to another leaf found in the album, 2004.19.1.1.21.","皇太后 皇后夏朝袍一圖 Translation of the Chinese text: ""Illustration of Summer court robe chaopao, the first style for the Empress Dowager and Empress.""
On the reverse of the piece ""(45)"" is handwritten in… 

													皇太后 皇后夏朝袍一圖 Translation of the Chinese text: ""Illustration of Summer court robe chaopao, the first style for the Empress Dowager and Empress.""
On the reverse of the piece ""(45)"" is handwritten in pencil on the upper left corner. Below the pencil number are two black ink marking. 
Read More +",Gift of Sandy and Cécile Mactaggart
2005.5.240,Two Silk Tapestry Weave Sleeve Bands,https://search.museums.ualberta.ca/21-19462,https://media.museums.ualberta.ca/UAAC/full/2005/05_005_240s01v01.jpg,sleeve band,Ming 15th century,gold wrapped silk thread; silk tapestry weave,,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.78.1,Female Ancestor Portrait,https://search.museums.ualberta.ca/21-20472,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_078_001_s23-01v01.jpg,hanging scroll,Qing 18th-19th centuries,ink and colour on paper,overall: 127 cm x 74.5 cm; image: 121.9 cm x 70 cm,unknown,"One (1) Chinese ancestor portrait hanging scroll, anonymous, ink and colors on silk, a portrait of a seated female wearing official robes.",,Gift of Sandy and Cécile Mactaggart
2005.5.291,Embroidered Red Silk Fragmentary Panel from a Woman's Skirt,https://search.museums.ualberta.ca/21-19513,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_291_s19-12v01.jpg,panel,Qing 19th century,gold wrapped silk thread; silk; silk satin; silk jacquard,overall: 39.7 cm x 149.3 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.362.1,Embroidered Silk Roundel,https://search.museums.ualberta.ca/21-20793,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_362_001_ve_s19-12v01.jpg,roundel,Modern 20th century,silk floss; silk satin; embroidery,overall: 24 cm diameter,unknown,"With the fall of the Qing dynasty in 1911, the rank badge system was abolished along with the end of the imperial bureaucracy. However, in 1916, Yuan Shikai attempted to restore the Qing Empire by declaring himself Emperor Hongxian. This embroidered roundel, featuring the Twelve Symbols of Imperial Authority, serves as an example of his effort to invoke imperial imagery. There are nine motifs of the Twelve Symbols embroidered on the roundel, including a pair of cups, seaweed, fire, grain, an axe, a pheasant, a dragon, mountains and the fu character in the centre. Encircling the entire composition is a border of circular ruyi-shaped clouds.",,Gift of Sandy and Cécile Mactaggart
2004.19.59,Nymph of the Lo River,https://search.museums.ualberta.ca/21-19124,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_059_m01_s22-02v01.jpg,hanging scroll,Qing 18th century,ink on paper,sheet: 228.6 cm x 53.5 cm; image: 90.5 cm x 35.7 cm,Shen Zongqian,A hanging scroll painting of a standing female figure.,Signed by Jiezhou Shen Zongqian and impressed with 2 artist seals.  The scroll is also impressed with 1 collector's seal.,Gift of Sandy and Cécile Mactaggart
2005.5.555.1,Front Panel of a Rank Badge for a Sixth Rank Civil Official,https://search.museums.ualberta.ca/21-20634,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_555_001_ve_s19-12v01.jpg,rank badge,Qing 19th-20th centuries,gold wrapped silk thread; linen; silk; tapestry weave,overall: 28.3 cm x 29.5 cm,unknown,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
This rank badge features an egret, representing a sixth rank civil official. In the Ming Dynasty, the birds on rank badges were often presented in pairs in an upper and lower position. Later, in the Qing Dynasty, only one bird was seen on rank badges. The egret in this badge is surrounded by ruyi-shaped clouds, with its wings outstretched and its gaze fixed on the sun disk in the upper left corner. This badge is woven in tapestry, with a ground made from metallic thread. Coloured ink was used to depict details in the bird’s body.",,Gift of Sandy and Cécile Mactaggart
2005.5.23,Gold Silk Tapestry Weave Daoist Priest Robe,https://search.museums.ualberta.ca/21-19245,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_023_ve_s20-02v01.jpg,robe,Qing 19th century,metal-wrapped thread and silk tapestry weave,overall: 122 cm x 164.5 cm; neck to hem: 122 cm; cuff to cuff: x 164.5 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2004.19.1.1.19,Album Leaf from Illustrations of Costumes from the Qianlong Court,https://search.museums.ualberta.ca/21-20205,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_001_001_019_s21-03v01.jpg,album leaf,Qing 18th century,ink; silk; paper,sheet: 42.2 cm x 40.8 cm; image: 32.6 cm x 30.7 cm,unknown,"This album leaf is part of a section of the illustrations of costumes from the Qianlong court, Huangchao liqi tushi (“The Regulations for the Ceremonial Paraphernalia of the [Qing] Dynasty”). In total there are 34 folios that depict costumes appropriate for the Empress Dowager or Empress to wear at the imperial court along with short descriptive captions. This is the right leaf of one folio (attached to 2004.19.1.18) and it contains seven columns of regular script calligraphy describing the regulations of a summer court robe (chaopao), first style for the empress dowager and empress. The text on this leaf continues on the attached left leaf.","皇太后 皇后夏朝袍一 謹按 本朝定制 皇太后 皇后夏朝袍 色用明黃 片金緣 中有... Translation of the Chinese text: ""Summer court robe chaopao first style for the Empress Dowager and… 

													皇太后 皇后夏朝袍一 謹按 本朝定制 皇太后 皇后夏朝袍 色用明黃 片金緣 中有... Translation of the Chinese text: ""Summer court robe chaopao first style for the Empress Dowager and Empress/In accordance with the decree of the present dynasty:/The summer court robes of the Empress Dowager and Empress are bright yellow in colour and trimmed with golden bands. The middle of  [text continued on left leaf, 2004.19.1.1.18]""
(Translated and transcribed by Lisa Claypool, Ed., China’s Imperial Modern: The Painter’s Craft, Edmonton, AB: University of Alberta Museums, 2012, p. 104)
On the reverse of the piece ""(49)"" is handwritten in pencil on the upper left corner.  Below the pencil number there are two black ink markings. 
Read More +",Gift of Sandy and Cécile Mactaggart
2011.16.1.2,Epaulette from ceremonial armour,https://search.museums.ualberta.ca/21-24245,https://media.museums.ualberta.ca/UAAC/bfw/2011/2011_016_001_002_ve_s19-12v01.jpg,epaulette,,"quilted, embroidered silk, metal threads",overall: 44 cm x 47 cm,,One of a pair of quilted epaulettes from ceremonial armour with black velvet trim,,Gift of Sandy and Cécile Mactaggart
2005.5.403.2.2,Adornment To Actor's Headpiece,https://search.museums.ualberta.ca/21-20977,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_403_002_002_ve_s20-02v01.jpg,headpiece,Modern 20th century,metallic thread; silk; silk thread; metal discs; mirrors; fur,overall: 20.3 cm x 22 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.149,Embroidered Cream Silk Damask Skirt for a Woman,https://search.museums.ualberta.ca/21-19371,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_149_d01_s19-12v01.jpg,skirt,Qing 19th century,pale green silk damask with blue silk satin borders embroidered with silk and metal-wrapped threads,overall: 95.3 cm x 105.3 cm,unknown,,,Gift of Sandy and Cécile Mactaggart
2005.5.604,Front Panel of a Rank Badge for a Sixth Rank Military Official,https://search.museums.ualberta.ca/21-19826,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_604_ve_s19-12v01.jpg,rank badge,Qing 19th-20th centuries,gold wrapped silk thread; silk floss; silk satin; silver wrapped silk thread; embroidery,,unknown,"Qing Period (1644-1911), Sixth Rank Military Official (Panther)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,Gift of Sandy and Cécile Mactaggart
