Subject,Predicate,Object,ObjectLabel
S2003.8.2648,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2846,制作时间,1922-1927,date
F1932.37,标题,Folio from aDivan(collected poems) by Sultan Ahmad Jalayir (d.1410); recto: River scene; verso: text,title
S2003.8.2620,制作时间,1903/3/1,date
S2003.8.387,对象类型,Print,type
S2003.8.3806,对象类型,Print,type
S2003.8.149,制作时间,ca. 1930,date
S2018.2.74,对象类型,Photograph,type
FSC-P-4483,对象类型,Vessel,type
S2019.3.808,对象类型,Print,type
S2003.8.3476,对象类型,Print,type
S2003.8.3645,标题,Rooster and Hen with Mt. Fuji,title
S2003.8.1423,制作时间,"1861, 10th month",date
S2003.8.2171,捐赠来源,Robert O. Muller Collection,donor
F1911.116,标题,"Foliated mirror with Chang’e (the Moon goddess), hare, toad, tree, and clouds",title
S2017.36.1,标题,Buddhist Teacher from a set,title
S2003.8.2695,捐赠来源,Robert O. Muller Collection,donor
nan,标题,Chrysanthemums,title
S2003.8.607,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2322,制作时间,late 19th-mid 20th century,date
S2003.8.2805,捐赠来源,Robert O. Muller Collection,donor
FSC-P-5723,捐赠来源,Gift of Victor and Takako Hauge,donor
FSC-P-5440,标题,Fragment of mouth and wall of a large bowl or basin,title
S2019.3.1895,标题,Long's Peak,title
F1911.156a,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.1436,对象类型,Print,type
S2003.8.2129,对象类型,Print,type
F1932.51,制作时间,1523-24 (930 A.H.),date
S2003.8.3524,标题,"Funatsu, from the series Ten Views of Fuji 富士拾景 船津",title
S2003.8.955,标题,"Phoenix hall, Byodo temple",title
F1984.38.9a-c,对象类型,Container,type
S2021.5.249,制作时间,1952,date
FSC-P-6434,制作时间,15th-17th century,date
S2003.8.2992,对象类型,Print,type
S2003.8.1303,对象类型,Print,type
S2003.8.915,对象类型,Print,type
F1928.3a-e,对象类型,Vessel,type
FSC-P-5362,标题,Fragment of an unidentified vessel,title
S2003.8.24,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2906,制作时间,"September 5, 1897",date
S2003.8.3612,捐赠来源,Robert O. Muller Collection,donor
F1932.62,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.2301,对象类型,Print,type
S2003.8.2650,对象类型,Print,type
F1952.5a-b,标题,Bottle of the type known as meiping,title
F2017.10,标题,Rank badge with Lion,title
S2013.2.17,对象类型,Vessel,type
S2003.8.3249,制作时间,1930s,date
S2003.8.978,标题,Akashi Bay,title
FSC-T-18,捐赠来源,"Freer Gallery of Art Study Collection, Smithsonian Institution",donor
FSC-P-4351,制作时间,11-13th century,date
S2003.8.487,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1272,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2640,制作时间,1884,date
S2003.8.1375.22,对象类型,Print,type
S2003.8.2934,标题,Moored boats,title
F1905.216,对象类型,Vessel,type
S2003.8.1597,对象类型,Print,type
FSC-P-4447,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
FSC-P-6523,制作时间,15th-17th century,date
nan,制作时间,ca. 1877,date
F1916.645,标题,Three-panel cloth for temple use (happi),title
F1909.980,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.1658,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1195,标题,Fireworks at Ryōgoku 両国花火之図,title
S2003.8.2349,对象类型,Print,type
S2019.6.2.1-12,标题,Performing the Goddess,title
S2003.8.2209,对象类型,Print,type
F1929.66,制作时间,ca.1490,date
F1907.313,标题,Bowl with molded and carved lotus decoration,title
F1909.1684,标题,Folio from a Service-book; recto: St. Matthew text; Verso: St. Matthew and St. John text,title
S2012.9.4375,对象类型,Sculpture,type
FSC-P-6603,对象类型,Vessel,type
S2003.8.1096,制作时间,1933,date
F1905.306,对象类型,Vessel,type
S2003.8.1524,制作时间,January 1895,date
S2003.8.1488,标题,A woman writing,title
S2003.8.3447,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2399,捐赠来源,Robert O. Muller Collection,donor
S2003.8.843,标题,Cherries Blossoms at Night in Koganei,title
FSC-P-5005,捐赠来源,Gift of Victor and Takako Hauge,donor
S2012.9.1694,捐赠来源,"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",donor
S2015.28.4,对象类型,Sculpture,type
S2003.8.1024,标题,Snow at Arashiyama,title
nan,标题,Manila: Launch from the SS Manchuria arriving on the Pasig River,title
FSC-P-4983,制作时间,15th-17th century,date
S2003.8.1657,捐赠来源,Robert O. Muller Collection,donor
F1949.6,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.1149,标题,Tōshōgū in Ueno at Night 上野東照宮の夜,title
FSC-P-4149,标题,Miniature jarlet,title
F1954.122,标题,Ritual wine container (zun) with masks and dragons,title
F1903.296,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.1800,捐赠来源,Robert O. Muller Collection,donor
nan,标题,Jolo: Large crowd of Moros,title
FSC-P-6438,制作时间,15th-17th century,date
S2003.8.1381,制作时间,ca. 1930,date
FSC-P-5348,标题,Fragment of an unidentified vessel,title
S2003.8.3752.30,制作时间,late 19th-early 20th century,date
F1905.240,制作时间,14th century or later,date
S2013.2.77.1,制作时间,early 1st century BCE-mid 1st century CE,date
F1901.84,标题,Snow-laden pine and shrub,title
S2003.8.2342,对象类型,Print,type
S2003.8.49,制作时间,1916,date
F1932.46,标题,Folio from aDivan(collected poems) by Hafiz (d. 1390); verso: frontispiece; recto: inscription and seals,title
S2003.8.1456,对象类型,Print,type
S2003.8.3676,标题,Taking A Rest,title
FSC-P-4481,制作时间,11th-13th century,date
S2003.8.2573,制作时间,October 1894,date
FSC-P-4890,捐赠来源,Gift of Victor and Takako Hauge,donor
S1987.305,捐赠来源,Gift of Arthur M. Sackler,donor
S2003.8.2579,标题,The Moon On Water,title
S2003.8.813,制作时间,1934/3,date
S2003.8.204,标题,"Aoizaka, from the series True Pictures of Famous Places in Tokyo",title
S2003.8.3263,制作时间,1916,date
FSC-P-4507,标题,"Covered jar, fragment of a lid",title
S2003.8.3692,捐赠来源,Robert O. Muller Collection,donor
F1916.686n,制作时间,1615-1868,date
S2003.8.2610a-c,标题,The Royal Family,title
FSC-P-4519,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
S2003.8.2920,对象类型,Print,type
F2000.4,对象类型,Painting,type
S2003.8.1037,制作时间,after 1930,date
S2003.8.3171,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1563,捐赠来源,Robert O. Muller Collection,donor
F1975.12,对象类型,Painting,type
S2003.8.259,制作时间,1922,date
S2003.8.534,标题,Carnation,title
S2003.8.3565,制作时间,1937,date
nan,标题,Hawaii: Honolulu docks,title
S2003.8.660,制作时间,1924,date
S1992.27,标题,Ras Lila,title
FSC-B-611,捐赠来源,Gift of Elizabeth Meyer Lorentz,donor
S2003.8.1737,标题,Bird On Branch,title
S2003.8.827,对象类型,Print,type
FSC-P-5366,捐赠来源,Gift of Victor and Takako Hauge,donor
S2021.5.289,对象类型,Print,type
S2003.8.1830,标题,"Two crabs, reeds behind",title
S2003.8.1985,对象类型,Print,type
S2003.8.1727,制作时间,ca. 1904,date
F1947.7,对象类型,Manuscript,type
S2003.8.3625,对象类型,Print,type
S2003.8.752,对象类型,Print,type
S2003.8.1942,捐赠来源,Robert O. Muller Collection,donor
S1992.51,制作时间,11th-12th century,date
S2003.8.2087,制作时间,1910s,date
S2003.8.1608,制作时间,1885,date
F1903.297,制作时间,1185-1333,date
S2003.8.1136,捐赠来源,Robert O. Muller Collection,donor
F1916.669,制作时间,1615-1868,date
FSC-P-5431,捐赠来源,Gift of Victor and Takako Hauge,donor
F1938.4,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2005.13,对象类型,Costume and Textile,type
nan,标题,[Pack horse and driver],title
F1970.22,标题,Thirty-Six Poets,title
S2003.8.2459,制作时间,20th century,date
S2003.8.2605,制作时间,"October 1, 1897",date
nan,标题,Jolo: Audiences around the reviewing stand,title
FSC-P-4147,对象类型,Vessel,type
nan,制作时间,1896 or earlier,date
F1906.71b,捐赠来源,Gift of Charles Lang Freer,donor
FSC-P-6510,对象类型,Vessel,type
S2003.8.3833.60,捐赠来源,Robert O. Muller Collection,donor
S2021.5.248,捐赠来源,The Pearl and Seymour Moskowitz Collection,donor
FSC-P-4475,捐赠来源,Gift of Mr. and Mrs. Victor Hauge,donor
S2003.8.2717,捐赠来源,Robert O. Muller Collection,donor
F1906.68b,对象类型,Frame,type
FSC-P-4535,标题,Fragment of an unidentifiable vessel,title
S2003.8.3089,对象类型,Print,type
S2003.8.2908,对象类型,Print,type
S1987.31,标题,Spouted vessel with gazelle protome,title
S2021.5.56,制作时间,1860,date
S2003.8.3742.8,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3116,捐赠来源,Robert O. Muller Collection,donor
S2004.3.330,对象类型,Print,type
F1955.10,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.2131,标题,Crow On Branch,title
S2004.77,标题,Wall hanging,title
S2003.8.534,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1569,制作时间,1915,date
FSC-P-5705,捐赠来源,Gift of Victor and Takako Hauge,donor
S2015.28.12.1,捐赠来源,The Alice S. Kandell Collection,donor
S2003.8.231,标题,"Shitaya, from the series Twelve Views of Tokyo",title
S2003.8.106,标题,Woman Bathing 浴場の女,title
S2013.2.38,对象类型,Sculpture,type
S2003.8.2596,对象类型,Print,type
F1932.7,对象类型,Manuscript,type
FSC-GR-780.216,对象类型,Book,type
FSC-P-4315,标题,Curved sherd,title
nan,标题,10. Nikko,title
nan,制作时间,inclusive date,date
FSC-W-39a-i,制作时间,20th century,date
S2003.8.19,捐赠来源,Robert O. Muller Collection,donor
S2003.8.95,制作时间,1923,date
nan,标题,Nagasaki: Momotanibashi,title
S2003.8.2964,标题,"Rashomon, from the series One Hundred Nō Plays",title
S1995.58,捐赠来源,Gift of Lois Conner in honor of her Parents,donor
S2003.8.1413,制作时间,1881,date
F1902.260,对象类型,Costume and Textile,type
S2019.6.13,标题,Karachi Series,title
FSC-L-46.1a-b-5a-b,制作时间,late 20th-early 21st century,date
S2003.8.3726,对象类型,Print,type
S2003.8.1494,标题,Two travelers,title
nan,标题,"Preliminary Observations on the Nature of the Deposit of the Ying-Shang Site at Hsiao-T'un-Ts'un, Anyang, Honan, ca.1931",title
S2003.8.1913,标题,Egret in a storm,title
S2012.9.278,捐赠来源,"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",donor
FSC-P-6979a-e,对象类型,Container,type
S2003.8.1523,对象类型,Print,type
S2003.8.3071,标题,"The Ghost of Okiku at Sarayashiki, from the seriesNew Forms of Thirty-six Ghosts (Shinkei sanjurokkaisen)",title
F1917.413,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.2650,制作时间,"November 7, 1890",date
S2019.3.1627,对象类型,Print,type
F1954.122,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.1322,制作时间,1904/2/15,date
FSC-P-5769,捐赠来源,Gift of Victor and Takako Hauge,donor
F1887.27,对象类型,Print,type
S2021.1.18.1-5,捐赠来源,Gift of Robert and Cynthia Tauxe,donor
S2003.8.3353,标题,"Flower peddler from Ohara, from the series Customs of Women Today",title
F1907.38a-b,捐赠来源,Gift of Charles Lang Freer,donor
FSC-P-4127a-i,制作时间,475-221 BCE,date
F1911.406,制作时间,late 19th century,date
S2003.8.1820,对象类型,Print,type
S2003.8.1726,标题,100 Views of Mt. Fuji,title
S2003.8.2710,标题,The Hag of Adachi Moor from the seriesOne Hundred Roles of Baikō (Baikō hyakushu no uchi)「あだちが原」　『梅幸百種之内』,title
S2003.8.2546,捐赠来源,Robert O. Muller Collection,donor
nan,标题,Sri Lanka (Photographs),title
S2003.8.1315,捐赠来源,Robert O. Muller Collection,donor
FSC-M-51,捐赠来源,Gift of Ernst Herzfeld,donor
S2003.8.574,对象类型,Print,type
FSC-T-23,标题,Storage bag (shifuku) for tea-ceremony utensil,title
S2003.8.2970,对象类型,Print,type
S2003.8.3284,标题,"Peonies, from the series Seitei's Flowers and Birds",title
S2003.8.528,捐赠来源,Robert O. Muller Collection,donor
S2012.9.4731,标题,Seal,title
S2003.8.2116,标题,"Crow On Willow, Sunset",title
S2004.85,对象类型,Costume and Textile,type
FSC-P-5746,捐赠来源,Gift of Victor and Takako Hauge,donor
F1904.362,制作时间,19th century,date
FSC-P-5300,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.3742.14,标题,"Album of woodblock prints, Volume 14 from a set of 17 volumes labeled as ""Panels.""",title
S2003.8.3075,对象类型,Print,type
FSC-L-55a-f,对象类型,Container,type
S2018.44,捐赠来源,The Alice S. Kandell Collection,donor
F1913.179,标题,"Section of a chair cover with cranes, bats, and clouds",title
F1940.12,标题,"Garsivaz prostrating himself before Siyavush in the presence of Rustam, from aShahnama(Book of kings) by Firdawsi",title
S2003.8.2471,制作时间,1891-1955,date
S2021.5.649a-c,捐赠来源,The Pearl and Seymour Moskowitz Collection,donor
FSC-GR-779.102,制作时间,early 19th century,date
FSC-T-7,制作时间,18th century,date
S2013.28.2,捐赠来源,The Alice S. Kandell Collection,donor
FSC-GR-705.45,捐赠来源,Gift of Victor and Takako Hauge,donor
S1995.118.10,标题,Sukiyabashi fromRecollections of Tokyo,title
S1994.5,对象类型,Photograph,type
F1938.8,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2003.8.3619,捐赠来源,Robert O. Muller Collection,donor
S2003.8.2148,对象类型,Print,type
S2003.8.3549,标题,Way to the Kasuga Shrine,title
FSC-P-5003,捐赠来源,Gift of Victor and Takako Hauge,donor
FSC-T-37a-c,标题,Silk textile (fukusa) used in tea ceremony,title
F1915.98,对象类型,Costume and Textile,type
nan,标题,[Girl's Day display],title
FSC-P-4464,对象类型,Vessel,type
FSC-GR-10,捐赠来源,"Gift of Alan, Donald, and David Winslow from the estate of William R. Castle",donor
F1887.9,对象类型,Print,type
S2003.8.2112,对象类型,Print,type
S2003.8.1078,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3567,捐赠来源,Robert O. Muller Collection,donor
FSC-P-6309,捐赠来源,Gift of Victor and Takako Hauge,donor
S2003.8.1213,制作时间,1897,date
FSC-P-5301,对象类型,Vessel,type
S2003.8.1874,捐赠来源,Robert O. Muller Collection,donor
S2003.8.3245,捐赠来源,Robert O. Muller Collection,donor
nan,标题,"Tokyo: Carriage with Alice Roosevelt, Mabel Boardman, Ambassador Lloyd Griscom, and unidentified Japanese woman, leaves Shinbashi station surrounded by cheering crowds",title
F1994.18a-b,捐赠来源,Purchase — Charles Lang Freer Endowment,donor
S2020.5.16,捐赠来源,The Alice S. Kandell Collection,donor
F1907.681,标题,String of small beads,title
S1992.41,捐赠来源,Gift of Karl B. Mann,donor
S2003.8.2270,对象类型,Print,type
F1913.177,标题,"Section of a chair cover with cranes, bats, and clouds",title
S2003.8.3198,对象类型,Print,type
S2003.8.2752,捐赠来源,Robert O. Muller Collection,donor
F1954.21,对象类型,Painting,type
F1904.438,对象类型,Print,type
S2012.9.4568,对象类型,Vessel,type
F1956.28,对象类型,Painting,type
F1904.391,标题,Landscapes of the four seasons,title
S2013.12,对象类型,Vessel,type
S2003.8.3694,标题,Scenes of the Sino-Japanese War,title
S2003.8.2769,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1375.22,捐赠来源,Robert O. Muller Collection,donor
F1945.39a-c,制作时间,1723-1735,date
F2020.2.15,标题,Seal with impression,title
S2003.8.1921,标题,Crow on snowy bough,title
F1899.93,捐赠来源,Gift of Charles Lang Freer,donor
S2003.8.3742.7,制作时间,1950s,date
S2018.2.298,对象类型,Photograph,type
S2003.8.3018,对象类型,Print,type
S2003.8.3788,对象类型,Print,type
F1913.181,对象类型,Costume and Textile,type
S2003.8.2707,对象类型,Print,type
FSC-GR-780.540,对象类型,Book,type
FSC-P-4904,对象类型,Vessel,type
S1987.675,标题,Pendant with dragon heads and raised uniform curls,title
S2003.8.25,捐赠来源,Robert O. Muller Collection,donor
S2020.5.17,标题,Manjushri,title
S2003.8.2349,捐赠来源,Robert O. Muller Collection,donor
S2003.8.513,对象类型,Painting,type
FSC-P-942,制作时间,12th-14th century,date
FSC-P-6999a-g,标题,Tea caddy,title
S2003.8.3834,对象类型,Print,type
F1907.40,标题,Shiwan (Shekwan) ware vase,title
S2003.8.1649,捐赠来源,Robert O. Muller Collection,donor
S2003.8.1569,捐赠来源,Robert O. Muller Collection,donor
