url,images,Accession Number,Artist,Category,Credit Line,Culture,Date Made,Description,Inscriptions and Colophons,Materials,Materials Glossary,Measurements,Object Type,Period,Place Made,Title
https://search.museums.ualberta.ca/21-20636,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_556_001_ve_s19-12v01.jpg,2005.5.556.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
This rank badge features a quail, representing an eighth rank civil official. In the Ming Dynasty, the birds on rank badges were often presented in pairs in an upper and lower position. Later, in the Qing Dynasty, only one bird or beast was seen on rank badges. This bird is perched on a rock and gazing at a sun disc in the top left corner. This badge is woven in tapestry, with gold metal-wrapped thread and details rendered in multi-coloured silk floss. Coloured ink was used for colour gradation.",,gold wrapped silk thread; ink; linen; silk; silk satin; tapestry weave,,overall: 28.6 cm x 28.5 cm,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for an Eighth Rank Civil Official
https://search.museums.ualberta.ca/21-20872,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_556_001_ve_s19-12v01.jpg,2005.5.69.2,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,(Bat facing left),,"silk satin, embroidery","Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 77.4 cm x 8.8 cm,sleeve band,Qing 19th century,China,One Sleeve Band of a Pair of Embroidered Silk Sleeve Bands
https://search.museums.ualberta.ca/21-19617,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_556_001_ve_s19-12v01.jpg,2005.5.395,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1662-1722,"An assorted group of silk fragments. Three fragments (2005.5.395.1, 2005.5.395.4 and 2005.5.5) appear to be fragments from yardage for one brocade dragon robe while two fragments (2005.5.395.2 and 2005.5.395.3) are fragments of a brocade dragon robe. 2005.5.395.6 is a fragment of embroidered silk with a cloud motif, and 2005.5.395.7 is a fragment of patchwork silk tapestry weave with lion motif.",,silk,"Brocade											
											 
												
												
													
														View Materials Glossary Details »",,fragment,Qing 17th-18th centuries,China,"Seven Assorted Silk Fragments of Brocade, Embroidery, and Tapestry"
https://search.museums.ualberta.ca/21-19648,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_556_001_ve_s19-12v01.jpg,2005.5.426,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,cotton; wool; silk noil,,,throne cover,Qing 19th century,China,Two Piece Wool Carpet Throne Cover
https://search.museums.ualberta.ca/21-20534,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_556_001_ve_s19-12v01.jpg,2004.19.52.2.1,unknown,containers,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,Base of storage box for hanging scroll.,,,,,"box, base",Qing 19th century,China,Base of Box for Lohan
https://search.museums.ualberta.ca/21-20410,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_011_s21-10v01.jpg,2004.19.38.11,Ren Yi,albums,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"The painting is associated with the poem (2004.19.38.10). It captures a tranquil winter scene, featuring a lone figure walking beneath a blossoming plum. The figure, shown from behind, is cloaked in a red robe and carries a walking staff. A large tree trunk stretching from the left side has wide-reaching branches covered in delicate white blossoms, painted with gentle, dappled brushstrokes. The white specks could represent either falling snow or plum blossoms. In either case, they are dense enough to weigh down the branches, causing them to bend and touch the ground.
The inscription in the bottom left corner reads, “Ren Yi, also known as Ren Bonian from Shanyin [山陰仁颐伯年],” and the red seal belongs to Ren Yi.",,ink and colour on paper,,,album leaf,Qing 19th century,China,Album Leaf from Album of Figures
https://search.museums.ualberta.ca/21-20660,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_038_011_s21-10v01.jpg,2005.5.578.1.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,,,gold wrapped silk thread; silk; silk floss; silk gauze; silk damask; embroidery,"Damask; Embroidery											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 28.2 cm x 15.3 cm,rank badge,Qing 19th-20th centuries,China,Right Side of the Front Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-19395,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_173_ve_s21-03v01.jpg,2005.5.173,unknown,clothing,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,"This red silk robe features eight multicoloured embroidered roundels on the front, back, and shoulders. Each of the embroidered roundels contains a swirling pattern of peonies and butterflies, and brightly coloured with synthetic aniline dyes, which were introduced to China from Europe at the end of the nineteenth century. Peonies, the “king of flowers” in Chinese culture, were a popular motif in the Qing Dynasty and could be found on garments, furnishings, paintings, and other material culture. The two butterflies at the center of each roundel may represent a harmonious couple, referred to as the “butterfly lovers” in an ancient Chinese romantic legend
The wide sleeves on this robe have horse-hoof shaped cuffs that mimic those found on dragon robes during the Manchu reign of the Qing Dynasty. The rocks, waves, and standing water motifs found above the hem of this robe also reference the earlier robes of the imperial court. Auspicious symbols, including those from Buddhism, can be found amongst the rocks, including dragons, wan characters, canopies, the flaming wheel of the law, lotus flowers, and the endless knot. This robe was likely worn by a woman on her wedding day, based on the symbols for longevity and lucky red colour of the ground fabric, which symbolizes fertility and love.",,red silk satin embroidered with silk,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 140.6 cm x 185.3 cm; neck to hem: 140.6 cm; cuff to cuff: x 185.3 cm,robe,Qing 19th century,China,Embroidered Red Silk Robe for a Woman
https://search.museums.ualberta.ca/21-19120,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_055_g05_s21-10v01.jpg,2004.19.55,Wen Jia,paintings,Gift of Sandy and Cécile Mactaggart,Chinese,1553,"A handscroll set, handscroll painting depicts thatched huts in a landscape. Yellow cover lined in silk with two ties.","Signed by Maoyuan Wen Jia and impressed with 2 artist seals.  The scroll is inscribed with a dedication to Meng Lanjin and is impressed with 3 collector's seals, including one seal from Wang Hui.",ink and colour on gold-flecked paper,,sheet: 30.2 cm x 641.4 cm; image: 28.8 cm x 158.8 cm,handscroll set,Ming 16th century,China,Thatched Huts in a Landscape
https://search.museums.ualberta.ca/21-19655,https://media.museums.ualberta.ca/UAAC/fullres/2004/2004_019_055_g05_s21-10v01.jpg,2005.5.433,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1870-1880,,,copper-wrapped silk thread; gold wrapped silk thread; linen; silk floss; wool; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,hanging,Qing 19th century,China,Three Embroidered Wool Hangings
https://search.museums.ualberta.ca/21-23709,https://media.museums.ualberta.ca/UAAC/bfw/2010/2010_020_001_006_001_s20-02v01.jpg,2010.20.1.6.1,Gao Jin,published works,Gift of Sandy and Cécile Mactaggart,Chinese,1771,"One set of the Yuzhi nanxun shengdian [Magnificent Record of the Southern Tours], edited by Gao Jin et al. Volume 31, Chapter 76-79. Yujun [Seeking talent]. Woodblock printed, thread binding.",,"printed woodblock, thread binding",,overall: 29.8 cm x 20.5 cm,book,,China: Beijing,"Magnificent Record of the Southern Tours, volume 31, chapters 76-79"
https://search.museums.ualberta.ca/21-19776,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_554_002_re_s19-12v01.jpg,2005.5.554,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; silk; silk floss; silk gauze; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",,rank badge,Qing 19th century,China,Front and Back Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-20895,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_245_003_ve_s20-02v01.jpg,2005.5.245.3,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,(Gold dragon facing right),,gold wrapped silk thread; silk floss; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 63.2 cm x 12.2 cm,fragment,Ming 15th century,China,Embroidered Green Silk Fragment
https://search.museums.ualberta.ca/21-19706,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_484_re_s21-03v01.jpg,2005.5.484,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk cut velvet,,overall: 279 cm x 190 cm,hanging,Qing 19th-20th centuries,China,Yellow Silk Cut and Uncut Velvet Hanging
https://search.museums.ualberta.ca/21-19247,https://media.museums.ualberta.ca/UAAC/fullres/2005/2005_005_025_re_s22-02v01.jpg,2005.5.25,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,silk satin; silk floss; silk; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 152.5 cm x 86.4 cm,panel,Qing 19th-20th centuries,China,Embroidered Blue Silk Panel
https://search.museums.ualberta.ca/21-19717,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_495_ve_g02_s20-02v01.jpg,2005.5.495,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,date unknown,,,gold wrapped silk thread; silk brocade; silk damask,"Brocade; Damask											
											 
												
												
													
														View Materials Glossary Details »
View Materials Glossary Details »",overall: 71.8 cm x 183.8 cm,yardage,Qing 19th century,China,Silk Brocade Yardage
https://search.museums.ualberta.ca/21-20732,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_495_ve_g02_s20-02v01.jpg,2005.5.567.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,,,gold wrapped silk thread; silk floss; silk satin; silver wrapped silk thread; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 29.1 cm x 14.5 cm,rank badge,Qing 19th-20th centuries,China,Right Side of the Front Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-20722,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_564_001_ve_s19-12v01.jpg,2005.5.564.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1875-1908,"Qing Period (1644-1911), Fourth Rank Civil Official (Wild Goose)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,ink; tapestry weave; linen; silk; metallic thread,,,rank badge,Qing 19th-20th centuries,China,Front Panel of a Rank Badge for a Fourth Rank Civil Official
https://search.museums.ualberta.ca/21-20622,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_549_001_ve_s19-12v01.jpg,2005.5.549.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1862-1874,"Qing Period (1644-1911), Fifth Rank Civil Official (Silver Pheasant)

(source: John E. Vollmer & Jacqueline Simcox, ""Emblems of Empire: Selections from the Mactaggart Art Collection,"" (The University of Alberta Press and University of Alberta Museums, Edmonton, Alberta, 2009), p. 74.)",,gold wrapped silk thread; silk; silk satin; embroidery,"Embroidery											
											 
												
												
													
														View Materials Glossary Details »",overall: 31 cm x 31.1 cm,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for a Fifth Rank Civil Official
https://search.museums.ualberta.ca/21-27269,https://media.museums.ualberta.ca/UAAC/fullres/2022/2022_007_005_002_ve_s23-03v01.jpg,2022.7.5.2,unknown,textiles,Purchased by University of Alberta Museums,Chinese,1875 - 1908,"Rank badges, always made in pairs, were placed on the front and back of surcoats in order to communicate their wearer’s rank during the Ming (1368-1644) and Qing dynasties (1644-1911). Different motifs were regulated by the imperial court, including bird motifs used only for civil officials, while beasts were used for military officials. The hierarchy of ranks within these categories was represented by specific birds and beasts. 
This rank badge features a panther, symbolizing a sixth rank military official. The panther is raising its head toward a sun disk in the upper right corner and surrounded by ruyi-shaped clouds.",,Polychrome silk floss and metal-wrapped thread embroidery on silk satin,,overall: 30.2 cm x 33 cm,rank badge,,China,Back Panel of a Rank Badge for a Sixth Rank Military Official
https://search.museums.ualberta.ca/21-20738,https://media.museums.ualberta.ca/UAAC/bfw/2005/2005_005_602_001_ve_s19-12v01.jpg,2005.5.602.1,unknown,textiles,Gift of Sandy and Cécile Mactaggart,Chinese,1851-1861,,,gold wrapped silk thread; ink; linen; peacock feathers; silk; silver wrapped silk thread; tapestry weave,,,rank badge,Qing 19th century,China,Front Panel of a Rank Badge for a Fifth Rank Military Official
